"product_id" "laboratory_id" "laboratory_name" "nationalCode" "denomination" "presentation" "presentation2" "contenido" "forma" "forma2" "concentracion" "masa_dimension" "volumen" "name" "presentation3"
5345 919 "TEXTIL ELASTICO, S.L." "401224" "MEDILAST 502 TALLA PEQUEÑA-3" "MEDILAST 502 TALLA PEQUEÑA 3 MEDIAS ET CINT COMPRIMIDOS FUERTE" "MEDILAST 502 TALLA PEQUEÑA 3 MEDIAS ET CINT FUERTE" NA "COMPRIMIDOS" NA NA NA NA "TEXTIL ELASTICO" "MEDILAST 502 TALLA PEQUEÑA 3 MEDIAS ET CINT FUERTE"
9377 919 "TEXTIL ELASTICO, S.L." "498154" "MEDILAST 510 (BANDA SILICONA) T. EXTRA-GRANDE" "MEDILAST 510 BANDA SILICONA T EXTRA GRANDE MEDIA LARGA F COMPRIMIDOS FUERTE" "MEDILAST 510 BANDA SILICONA T EXTRA GRANDE MEDIA LARGA F FUERTE" NA "COMPRIMIDOS" NA NA NA NA "TEXTIL ELASTICO" "MEDILAST 510 BANDA SILICONA T EXTRA GRANDE MEDIA LARGA F FUERTE"
9375 919 "TEXTIL ELASTICO, S.L." "498139" "MEDILAST 510 (BANDA SILICONA) T. MEDIANA" "MEDILAST 510 BANDA SILICONA T MEDIANA MEDIA LARGA F COMPRIMIDOS FUERTE" "MEDILAST 510 BANDA SILICONA T MEDIANA MEDIA LARGA F FUERTE" NA "COMPRIMIDOS" NA NA NA NA "TEXTIL ELASTICO" "MEDILAST 510 BANDA SILICONA T MEDIANA MEDIA LARGA F FUERTE"
8749 751 "3M ESPAÑA, S.L." "490433" "MEDIPORE+PAD 3562 5X7,2 CM 5U" "MEDIPORE+PAD 3562 5 X 7.2 CM 5 U APOSITO ESTERIL" "MEDIPORE+PAD 3562 5 X 7.2 CM 5 U ESTERIL" NA "APOSITO" NA NA NA NA "3M" "MEDIPORE+PAD 3562 5 X 7.2 CM 5 U ESTERIL"
8751 751 "3M ESPAÑA, S.L." "490458" "MEDIPORE+PAD 3569 15X10CM 5U" "MEDIPORE+PAD 3569 15 X 10 CM 5 U APOSITO ESTERIL" "MEDIPORE+PAD 3569 5 U ESTERIL" NA "APOSITO" NA NA "15 X 10 CM" NA "3M" "MEDIPORE+PAD 3569 5 U ESTERIL"
8808 898 "MÖLNLYCKE HEALTH CARE, S.L." "491126" "MEPILEX BORDER FLEX 10X10CM 3U" "MEPILEX BORDER FLEX 10 X 10 CM 3 U APOSITO ESTERIL" "MEPILEX BORDER FLEX 3 U ESTERIL" NA "APOSITO" NA NA "10 X 10 CM" NA "MÖLNLYCKE HEALTH CARE" "MEPILEX BORDER FLEX 3 U ESTERIL"
9390 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498659" "M.E.M. MULTIORIFICIO 3 PIEZAS TAMAÑO 4" "MEM MULTIORIFICIO 3 PIEZAS TAMAÑO 4 CANULA TRAQUEOTOMIA FENESTRADA" "MEM MULTIORIFICIO TAMAÑO 4 CANULA TRAQUEOTOMIA FENESTRADA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM MULTIORIFICIO TAMAÑO 4 CANULA TRAQUEOTOMIA FENESTRADA"
9588 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498675" "M.E.M. MULTIORIFICIO 3 PIEZAS TAMAÑO 6" "MEM MULTIORIFICIO 3 PIEZAS TAMAÑO 6 CANULA TRAQUEOTOMIA FENESTRADA" "MEM MULTIORIFICIO TAMAÑO 6 CANULA TRAQUEOTOMIA FENESTRADA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM MULTIORIFICIO TAMAÑO 6 CANULA TRAQUEOTOMIA FENESTRADA"
2943 2000055 "DANONE NUTRICIA, S.R.L." "371583" "LOPROFIN CEREALES LOOPS 375 G 4 PAQUETES" "LOPROFIN CEREALES LOOPS 375 G 4 PAQUETES" "LOPROFIN CEREALES LOOPS 4 PAQUETES" NA NA NA NA "375 G" NA "DANONE NUTRICIA" "LOPROFIN CEREALES LOOPS 4 PAQUETES"
9393 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498691" "M.E.M. MULTIORIFICIO 3 PIEZAS TAMAÑO 8" "MEM MULTIORIFICIO 3 PIEZAS TAMAÑO 8 CANULA TRAQUEOTOMIA FENESTRADA" "MEM MULTIORIFICIO TAMAÑO 8 CANULA TRAQUEOTOMIA FENESTRADA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM MULTIORIFICIO TAMAÑO 8 CANULA TRAQUEOTOMIA FENESTRADA"
2946 2000055 "DANONE NUTRICIA, S.R.L." "325910" "LOPROFIN CRACKERS 12X150 G." "LOPROFIN CRACKERS 12 X 150 G" "LOPROFIN CRACKERS" " 12 X 150 G" NA NA NA NA NA "DANONE NUTRICIA" "LOPROFIN CRACKERS"
3029 2000080 "ARAFARMA GROUP, SA" "176108" "MANOSAR 30 SOBRES" "MANOSAR 30 SOBRES" "MANOSAR" " 30 SOBRES" NA NA NA NA NA "ARAFARMA" "MANOSAR"
3033 2000074 "PRODUCTOS MACOESA, S.A." "239798" "MANZANILLA AMARGA CARABELA 20 BOLSAS" "MANZANILLA AMARGA CARABELA 20 BOLSAS" "MANZANILLA AMARGA CARABELA 20 BOLSAS" NA NA NA NA NA NA "PRODUCTOS MACOESA" "MANZANILLA AMARGA CARABELA 20 BOLSAS"
9378 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498501" "M.E.M. 3 PIEZAS TAMAÑO 0" "MEM 3 PIEZAS TAMAÑO 0 CANULA TRAQUEOTOMIA" "MEM TAMAÑO 0 CANULA TRAQUEOTOMIA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM TAMAÑO 0 CANULA TRAQUEOTOMIA"
3035 2000074 "PRODUCTOS MACOESA, S.A." "388058" "MANZANILLA AMARGA HERBOFARMA AL VACIO" "MANZANILLA AMARGA HERBOFARMA VACIO" "MANZANILLA AMARGA HERBOFARMA VACIO" NA NA NA NA NA NA "PRODUCTOS MACOESA" "MANZANILLA AMARGA HERBOFARMA VACIO"
3037 2000074 "PRODUCTOS MACOESA, S.A." "362418" "MANZANILLA CARABELA DULCE 20 BOLSAS" "MANZANILLA CARABELA DULCE 20 BOLSAS" "MANZANILLA CARABELA DULCE 20 BOLSAS" NA NA NA NA NA NA "PRODUCTOS MACOESA" "MANZANILLA CARABELA DULCE 20 BOLSAS"
8545 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498519" "M.E.M. 3 PIEZAS TAMAÑO 1" "MEM 3 PIEZAS TAMAÑO 1 CANULA TRAQUEOTOMIA" "MEM TAMAÑO 1 CANULA TRAQUEOTOMIA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM TAMAÑO 1 CANULA TRAQUEOTOMIA"
11854 2000274 "L'ORÉAL" "366963" "DEO BOLA MINERAL 48H OPTIMAL TOLERANCE " "DEO BOLA MINERAL 48 H OPTIMAL TOLERANCE 50 ML VICHY" "DEO BOLA MINERAL 48 H OPTIMAL TOLERANCE VICHY" NA NA NA NA NA " 50 ML" "L'OREAL" "DEO BOLA MINERAL 48 H OPTIMAL TOLERANCE"
9315 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498543" "M.E.M. 3 PIEZAS TAMAÑO 4" "MEM 3 PIEZAS TAMAÑO 4 CANULA TRAQUEOTOMIA" "MEM TAMAÑO 4 CANULA TRAQUEOTOMIA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM TAMAÑO 4 CANULA TRAQUEOTOMIA"
3039 2000177 "PRODUCTOS MILVUS, S.L." "399626" "MANZANILLA CON ANIS 10 FILTRO" "MANZANILLA ANIS 10 FILTRO" "MANZANILLA ANIS 10 FILTRO" NA NA NA NA NA NA "PRODUCTOS MILVUS" "MANZANILLA ANIS 10 FILTRO"
4790 2000065 "Q PHARMA, S.L" "184311" "UROMANNOSA 30 SOBRES" "UROMANNOSA 30 SOBRES" "UROMANNOSA" " 30 SOBRES" NA NA NA NA NA "Q" "UROMANNOSA"
3042 2000074 "PRODUCTOS MACOESA, S.A." "388041" "MANZANILLA DULCE HERBOFARMA AL VACIO" "MANZANILLA DULCE HERBOFARMA VACIO" "MANZANILLA DULCE HERBOFARMA VACIO" NA NA NA NA NA NA "PRODUCTOS MACOESA" "MANZANILLA DULCE HERBOFARMA VACIO"
9380 8000 "MEDICAL  EQUIPMENT MANUFACTURERS, S.L." "498568" "M.E.M. 3 PIEZAS TAMAÑO 6" "MEM 3 PIEZAS TAMAÑO 6 CANULA TRAQUEOTOMIA" "MEM TAMAÑO 6 CANULA TRAQUEOTOMIA" " 3 PIEZAS" NA NA NA NA NA "MEDICAL EQUIPMENT MANUFACTURERS" "MEM TAMAÑO 6 CANULA TRAQUEOTOMIA"
3044 2000101 "SAKAI LABORATORIOS,S.A." "164491" "MANZANILLA PIRENAICA 20 INFUSIONES" "MANZANILLA PIRENAICA 20 INFUSIONES" "MANZANILLA PIRENAICA 20" NA NA NA NA NA NA "SAKAI" "MANZANILLA PIRENAICA 20"
3047 2000114 "NUTRITION & SANTE IBERICA SL" "162091" "MARCUS ROHRER SPIRULINA 180 COMPRIMIDOS" "MARCUS ROHRER SPIRULINA 180 COMPRIMIDOS" "MARCUS ROHRER SPIRULINA" " 180 COMPRIMIDOS" NA NA NA NA NA "NUTRITION SANTE" "MARCUS ROHRER SPIRULINA"
3050 2000226 "MARTIDERM, S.L." "190239" "MARTIDERM ACNIOVER STICK CORRECTOR 15 ML" "MARTIDERM ACNIOVER STICK CORRECTOR 15 ML" "ACNIOVER STICK CORRECTOR" NA NA NA NA NA " 15 ML" "MARTIDERM" "ACNIOVER STICK CORRECTOR"
3052 2000226 "MARTIDERM, S.L." "184084" "MARTIDERM ANTIOX 60 CÁPSULAS" "MARTIDERM ANTIOX 60 CAPSULAS" "ANTIOX" " 60 CAPSULAS" NA NA NA NA NA "MARTIDERM" "ANTIOX"
3054 2000226 "MARTIDERM, S.L." "193710" "MARTIDERM PROTEOS 60 CAPSULAS" "MARTIDERM PROTEOS 60 CAPSULAS" "PROTEOS" " 60 CAPSULAS" NA NA NA NA NA "MARTIDERM" "PROTEOS"
3056 2000097 "BAC FARMA,S.L" "186217" "MASLACTIMER 24 CAPSULAS" "MASLACTIMER 24 CAPSULAS" "MASLACTIMER" " 24 CAPSULAS" NA NA NA NA NA "BAC" "MASLACTIMER"
3058 2000061 "LOGISTA PHARMA,S.A.U." "200140" "MAVOSTEN FORTE 60 COMPRIMIDOS" "MAVOSTEN FORTE 60 COMPRIMIDOS" "MAVOSTEN FORTE" " 60 COMPRIMIDOS" NA NA NA NA NA "LOGISTA" "MAVOSTEN FORTE"
3060 2000006 "SUPLEMENTOS SOLGAR,S.L." "102296" "MAXI COENZIMA Q10 30 MG 90 CAPS" "MAXI COENZIMA Q10 30 MG 90 CAPSULAS" "MAXI COENZIMA Q10" " 90 CAPSULAS" NA NA NA "30 MG" NA "SUPLEMENTOS SOLGAR" "MAXI COENZIMA Q10"
2944 2000042 "SHEDIR FARMACEUTICA SLU" "204380" "MEDARGAN PLUS 30 COMPRIMIDOS" "MEDARGAN PLUS 30 COMPRIMIDOS" "MEDARGAN PLUS" " 30 COMPRIMIDOS" NA NA NA NA NA "SHEDIR" "MEDARGAN PLUS"
3064 2000098 "SALVAT ,S.A." "174067" "MEGALEVURE 10 STICKS" "MEGALEVURE 10 STICKS" "MEGALEVURE" " 10 STICKS" NA NA NA NA NA "SALVAT" "MEGALEVURE"
13541 2000174 "RECKITT BENCKISER HEALTHCARE, S.A." "178717" "MEGARED 500 OMEGA 3 ACEITE KRILL 30+10" "MEGARED 500 OMEGA 3 ACEITE KRILL 30+10" "MEGARED 500 OMEGA 3 ACEITE KRILL 30+10" NA NA NA NA NA NA "RECKITT BENCKISER HEALTHCARE" "MEGARED 500 OMEGA 3 ACEITE KRILL 30+10"
3069 2000098 "SALVAT ,S.A." "188572" "MEGASMECT 30 SOBRES" "MEGASMECT 30 SOBRES" "MEGASMECT" " 30 SOBRES" NA NA NA NA NA "SALVAT" "MEGASMECT"
3071 2000161 "VEMEDIA  PHARMA HISPANIA, SA" "201956" "MELADISPERT DORMIR & FORMA 30+15 COMP" "MELADISPERT DORMIR & FORMA 30+15 COMPRIMIDOS" "MELADISPERT DORMIR & FORMA 30+" "15 COMPRIMIDOS" NA NA NA NA NA "VEMEDIA" "MELADISPERT DORMIR & FORMA 30+"
3073 2000161 "VEMEDIA  PHARMA HISPANIA, SA" "201957" "MELADISPERT TOTAL 30+15 CAPSULAS" "MELADISPERT TOTAL 30+15 CAPSULAS" "MELADISPERT TOTAL 30+" "15 CAPSULAS" NA NA NA NA NA "VEMEDIA" "MELADISPERT TOTAL 30+"
3075 2000042 "SHEDIR FARMACEUTICA SLU" "185357" "MELAFIBRE 300ML" "MELAFIBRE 300 ML" "MELAFIBRE" NA NA NA NA NA " 300 ML" "SHEDIR" "MELAFIBRE"
3077 2000144 "KERN PHARMA S.L." "180046" "MELAGYN 10 OVULOS VAGINALES 2 GRAMOS" "MELAGYN 10 OVULOS VAGINALES 2 G" "MELAGYN VAGINALES" " 10 OVULOS" NA NA NA "2 G" NA "KERN" "MELAGYN VAGINALES"
3080 2000144 "KERN PHARMA S.L." "180047" "MELAGYN SOL VAGINAL MONOD 100ML + CANULA" "MELAGYN SOL VAGINAL MONOD 100 ML + CANULA" "MELAGYN SOL VAGINAL MONOD + CANULA" NA NA NA NA NA " 100 ML" "KERN" "MELAGYN SOL VAGINAL MONOD + CANULA"
3082 2000156 "HUMANA SPAIN,S.L." "178484" "MELAMIL TRIPTO 30 ML" "MELAMIL TRIPTO 30 ML" "MELAMIL TRIPTO" NA NA NA NA NA " 30 ML" "HUMANA" "MELAMIL TRIPTO"
3084 2000073 "PLANTAS MEDICINALES DE CATALUÑ" "102219" "MELANOCTINA 60 COMPRIMIDOS PLAMECA" "MELANOCTINA 60 COMPRIMIDOS PLAMECA" "MELANOCTINA PLAMECA" " 60 COMPRIMIDOS" NA NA NA NA NA "PLANTAS MEDICINALES CATALUÑ" "MELANOCTINA PLAMECA"
3086 2000073 "PLANTAS MEDICINALES DE CATALUÑ" "102220" "MELANOCTINA GOTAS 50ML" "MELANOCTINA GOTAS 50 ML" "MELANOCTINA" NA "GOTAS" NA NA NA " 50 ML" "PLANTAS MEDICINALES CATALUÑ" "MELANOCTINA"
2567 2000079 "URIACH CONSUMER HEALTHCARE, S." "207750" "HUPAVIR 20 SOBRES" "HUPAVIR 20 SOBRES" "HUPAVIR" " 20 SOBRES" NA NA NA NA NA "URIACH CONSUMER HEALTHCARE" "HUPAVIR"
3087 2000024 "NUEVA DIETETICA, SL" "181062" "MELATO PLUS 378 MG 30 CAP PRISMA NATURAL" "MELATO PLUS 378 MG 30 CAPSULAS PRISMA NATURAL" "MELATO PLUS PRISMA NATURAL" " 30 CAPSULAS" NA NA NA "378 MG" NA "NUEVA DIETETICA" "MELATO PLUS PRISMA NATURAL"
3090 2000056 "TREPAT  DIET, S.L.U." "174827" "MELATONIN GOT  50ML C/ERBE NOT 1,9MG ESI" "MELATONIN GOT 50 ML C ERBE NOT 1.9 MG ESI" "MELATONIN GOT C ERBE NOT ESI" NA NA NA NA "1.9 MG" " 50 ML" "TREPAT DIET" "MELATONIN GOT C ERBE NOT ESI"
3093 2000056 "TREPAT  DIET, S.L.U." "174826" "MELATONIN GOTAS SIN ERBE NOT. 1,9 MG 50M" "MELATONIN GOTAS ERBE NOT 1.9 MG 50 M" "MELATONIN ERBE NOT" NA "GOTAS" NA NA "1.9 MG" NA "TREPAT DIET" "MELATONIN ERBE NOT"
3095 2000056 "TREPAT  DIET, S.L.U." "160256" "MELATONIN PURA 1 MG 120 TABL ESI TREPAT" "MELATONIN PURA 1 MG 120 TABL ESI TREPAT" "MELATONIN PURA 120 TABL ESI" NA NA NA NA "1 MG" NA "TREPAT DIET" "MELATONIN PURA 120 TABL ESI"
786 2000012 "ARKOPHARMA, SA" "176690" "ARKOGRIP 30 COMPRIMIDOS" "ARKOGRIP 30 COMPRIMIDOS" "ARKOGRIP" " 30 COMPRIMIDOS" NA NA NA NA NA "ARKOPHARMA" "ARKOGRIP"
3097 2000056 "TREPAT  DIET, S.L.U." "160255" "MELATONIN PURA 1.9MG 60 TABL ESI TREPAT" "MELATONIN PURA 1.9 MG 60 TABL ESI TREPAT" "MELATONIN PURA 60 TABL ESI" NA NA NA NA "1.9 MG" NA "TREPAT DIET" "MELATONIN PURA 60 TABL ESI"
3099 2000056 "TREPAT  DIET, S.L.U." "177056" "MELATONIN RETARD PURA 1,9 MG 60 TABLETAS" "MELATONIN RETARD PURA 1.9 MG 60 TABLETAS" "MELATONIN RETARD PURA" "60 TABLETAS" NA NA NA "1.9 MG" NA "TREPAT DIET" "MELATONIN RETARD PURA"
3104 2000089 "REIG JOFRE, S.A." "190206" "MELATONINA FLASH 1900 30 COMP BUCODISP" "MELATONINA FLASH 1900 30 COMPRIMIDOS BUCODISP" "MELATONINA FLASH BUCODISP" "1900 30 COMPRIMIDOS" NA NA NA NA NA "REIG JOFRE" "MELATONINA FLASH BUCODISP"
3106 8020 "PEROXFARMA, S.A." "199841" "MELATONINA RETARD SIN TRIPTOFANO 60 COMP" "MELATONINA RETARD TRIPTOFANO 60 COMPRIMIDOS" "MELATONINA RETARD TRIPTOFANO" " 60 COMPRIMIDOS" NA NA NA NA NA "PEROXFARMA" "MELATONINA RETARD TRIPTOFANO"
157 2000089 "REIG JOFRE, S.A." "198258" "MELATONINA SPRAY 1900" "MELATONINA SPRAY 1900" "MELATONINA 1900" NA "SPRAY" NA NA NA NA "REIG JOFRE" "MELATONINA 1900"
3130 2000135 "LABORATORIOS NOVATECH,S.L." "203387" "MENOLESS 30 CAPSULAS NOVATECH" "MENOLESS 30 CAPSULAS NOVATECH" "MENOLESS" " 30 CAPSULAS" NA NA NA NA NA "NOVATECH" "MENOLESS"
3133 2000145 "SALUS FLORADIX ESPAÑA, S.L." "152810" "MENOSOY 60 CAPSULAS SALUS" "MENOSOY 60 CAPSULAS SALUS" "MENOSOY" " 60 CAPSULAS" NA NA NA NA NA "SALUS FLORADIX" "MENOSOY"
3135 2000000 "SORIA NATURAL SA" "102577" "MENTA PIPERITA BOLSA SORIA 30 GR" "MENTA PIPERITA BOLSA SORIA 30 G" "MENTA PIPERITA BOLSA" NA NA NA NA "30 G" NA "SORIA NATURAL" "MENTA PIPERITA BOLSA"
3137 2000177 "PRODUCTOS MILVUS, S.L." "210955" "MENTA POLEO MILVUS 10 FILTROS" "MENTA POLEO MILVUS 10 FILTROS" "MENTA POLEO 10 FILTROS" NA NA NA NA NA NA "PRODUCTOS MILVUS" "MENTA POLEO 10 FILTROS"
3138 2000058 "NESTLE ESPAÑA, SA." "325407" "MERITENE ACTIVE SENIOR FIBRA CHOCOLA 14S" "MERITENE ACTIVE SENIOR FIBRA CHOCOLA 14 S" "MERITENE ACTIVE SENIOR FIBRA CHOCOLA 14 S" NA NA NA NA NA NA "NESTLE" "MERITENE ACTIVE SENIOR FIBRA CHOCOLA 14 S"
3140 2000058 "NESTLE ESPAÑA, SA." "203948" "MERITENE BRAINXPERT PIÑAMANGO 125ML 4BOT" "MERITENE BRAINXPERT PIÑAMANGO 125 ML 4 BOT" "MERITENE BRAINXPERT PIÑAMANGO 4 BOT" NA NA NA NA NA " 125 ML" "NESTLE" "MERITENE BRAINXPERT PIÑAMANGO 4 BOT"
3142 2000058 "NESTLE ESPAÑA, SA." "180055" "MERITENE CEREAL 8 CEREALES MIEL 300G 2SO" "MERITENE CEREAL 8 CEREALES MIEL 300 G 2 SO" "MERITENE CEREAL 8 CEREALES MIEL 2 SO" NA NA NA NA "300 G" NA "NESTLE" "MERITENE CEREAL 8 CEREALES MIEL 2 SO"
3144 2000058 "NESTLE ESPAÑA, SA." "180057" "MERITENE CEREAL MULTIFRUTAS 300G 2SOBRES" "MERITENE CEREAL MULTIFRUTAS 300 G 2 SOBRES" "MERITENE CEREAL MULTIFRUTAS" " 2 SOBRES" NA NA NA "300 G" NA "NESTLE" "MERITENE CEREAL MULTIFRUTAS"
3146 2000058 "NESTLE ESPAÑA, SA." "162884" "MERITENE DRINK VAINILLA 4X125 ML" "MERITENE DRINK VAINILLA 4 X 125 ML" "MERITENE DRINK VAINILLA L" NA NA NA NA "4 X 125 M" NA "NESTLE" "MERITENE DRINK VAINILLA L"
3148 2000058 "NESTLE ESPAÑA, SA." "171999" "MERITENE EXTRA VAINILLA 450 GRAMOS" "MERITENE EXTRA VAINILLA 450 G" "MERITENE EXTRA VAINILLA" NA NA NA NA "450 G" NA "NESTLE" "MERITENE EXTRA VAINILLA"
3150 2000058 "NESTLE ESPAÑA, SA." "201227" "MERITENE INMUNO CELLTRIENT 21 SOB 2,5 G" "MERITENE INMUNO CELLTRIENT 21 SOB 2.5 G" "MERITENE INMUNO CELLTRIENT 21 SOB" NA NA NA NA "2.5 G" NA "NESTLE" "MERITENE INMUNO CELLTRIENT 21 SOB"
3153 2000058 "NESTLE ESPAÑA, SA." "354506" "MERITENE JUNIOR CHOCOLATE 15 SOBRES" "MERITENE JUNIOR CHOCOLATE 15 SOBRES" "MERITENE JUNIOR CHOCOLATE" " 15 SOBRES" NA NA NA NA NA "NESTLE" "MERITENE JUNIOR CHOCOLATE"
3155 2000058 "NESTLE ESPAÑA, SA." "204934" "MERITENE JUNIOR PRO 400G" "MERITENE JUNIOR PRO 400 G" "MERITENE JUNIOR PRO" NA NA NA NA "400 G" NA "NESTLE" "MERITENE JUNIOR PRO"
3157 2000058 "NESTLE ESPAÑA, SA." "184537" "MERITENE MOBILIS SABOR VAINILLA 10 S 20G" "MERITENE MOBILIS SABOR VAINILLA 10 S 20 G" "MERITENE MOBILIS SABOR VAINILLA 10 S" NA NA NA NA "20 G" NA "NESTLE" "MERITENE MOBILIS SABOR VAINILLA 10 S"
3159 2000058 "NESTLE ESPAÑA, SA." "395772" "MERITENE POLVO CAFE DESCAFEIN. 15 SOBRES" "MERITENE POLVO CAFE DESCAFEIN 15 SOBRES" "MERITENE POLVO CAFE DESCAFEIN" " 15 SOBRES" NA NA NA NA NA "NESTLE" "MERITENE POLVO CAFE DESCAFEIN"
3161 2000058 "NESTLE ESPAÑA, SA." "248401" "MERITENE POLVO FRESA 15 SOBRES" "MERITENE POLVO FRESA 15 SOBRES" "MERITENE POLVO FRESA" " 15 SOBRES" NA NA NA NA NA "NESTLE" "MERITENE POLVO FRESA"
3163 2000058 "NESTLE ESPAÑA, SA." "164669" "MERITENE POSTRE MANZANA-VAINILLA 4X100 G" "MERITENE POSTRE MANZANA VAINILLA 4 X 100 G" "MERITENE POSTRE MANZANA VAINILLA" " 4 X 100 G" NA NA NA NA NA "NESTLE" "MERITENE POSTRE MANZANA VAINILLA"
3165 2000058 "NESTLE ESPAÑA, SA." "392688" "MERITENE PURE ATUN CON VERDURAS 300 G." "MERITENE PURE ATUN VERDURAS 300 G" "MERITENE PURE ATUN VERDURAS" NA NA NA NA "300 G" NA "NESTLE" "MERITENE PURE ATUN VERDURAS"
3167 2000058 "NESTLE ESPAÑA, SA." "175025" "MERITENE PURE LOMO CON PATATAS 300 G." "MERITENE PURE LOMO PATATAS 300 G" "MERITENE PURE LOMO PATATAS" NA NA NA NA "300 G" NA "NESTLE" "MERITENE PURE LOMO PATATAS"
3170 2000058 "NESTLE ESPAÑA, SA." "395632" "MERITENE PURE POLLO PASTA CHAMP 300 G" "MERITENE PURE POLLO PASTA CHAMP 300 G" "MERITENE PURE POLLO PASTA CHAMP" NA NA NA NA "300 G" NA "NESTLE" "MERITENE PURE POLLO PASTA CHAMP"
2201 2000006 "SUPLEMENTOS SOLGAR,S.L." "030869" "FORMULA VM75 60 COMPR SOLGAR" "FORMULA VM75 60 COMPRIMIDOS SOLGAR" "FORMULA VM" "75 60 COMPRIMIDOS" NA NA NA NA NA "SUPLEMENTOS SOLGAR" "FORMULA VM"
3172 2000155 "KONCARE BIOTECH, S.L.U." "208748" "METABOK 30 CAPSULAS" "METABOK 30 CAPSULAS" "METABOK" " 30 CAPSULAS" NA NA NA NA NA "KONCARE BIOTECH" "METABOK"
3174 2000104 "ATRIUM INNOVATIONS ESPAÑA, S.L" "101643" "METIL FOLATO 100 MCG METAFOLIN 30 COMP" "METIL FOLATO 100 MCG METAFOLIN 30 COMPRIMIDOS" "METIL FOLATO METAFOLIN" " 30 COMPRIMIDOS" NA NA NA "100 MCG" NA "ATRIUM INNOVATIONS" "METIL FOLATO METAFOLIN"
3176 2000104 "ATRIUM INNOVATIONS ESPAÑA, S.L" "101637" "METILCOBALAMINA LIQUIDA 30 ML" "METILCOBALAMINA LIQUIDA 30 ML" "METILCOBALAMINA LIQUIDA" NA NA NA NA NA " 30 ML" "ATRIUM INNOVATIONS" "METILCOBALAMINA LIQUIDA"
3178 2000228 "OMIKRON PHARMACEUTICAL ESPAÑA," "188472" "MICROFLEB 30 COMPRIMIDOS" "MICROFLEB 30 COMPRIMIDOS" "MICROFLEB" " 30 COMPRIMIDOS" NA NA NA NA NA "OMIKRON" "MICROFLEB"
13543 2000028 "NUTRIBIOTICA, S.L." "184643" "MILONET 12 CAPSULAS" "MILONET 12 CAPSULAS" "MILONET" " 12 CAPSULAS" NA NA NA NA NA "NUTRIBIOTICA" "MILONET"
3261 2000058 "NESTLE ESPAÑA, SA." "197969" "NAN CONFORT TOTAL SOBRE (4X26,2G)" "NAN CONFORT TOTAL 4 X 26.2 G" "NAN CONFORT TOTAL 4 X" NA NA NA NA "26.2 G" NA "NESTLE" "NAN CONFORT TOTAL 4 X"
1752 2000058 "NESTLE ESPAÑA, SA." "188463" "NAN H.A. 800 G" "NAN 800 G" "NAN" NA NA NA NA "800 G" NA "NESTLE" "NAN"
3264 2000058 "NESTLE ESPAÑA, SA." "206580" "NAN OPTIPRO 1 1BRICK 500ML" "NAN OPTIPRO 1 1 BRICK 500 ML" "NAN OPTIPRO" "1 1 BRICK" NA NA NA NA " 500 ML" "NESTLE" "NAN OPTIPRO"
3266 2000058 "NESTLE ESPAÑA, SA." "202263" "NAN OPTIPRO 2 BIB 6X(2X600G) ES" "NAN OPTIPRO 2 BIB 6 X 2 X600 G" "NAN OPTIPRO 2 BIB" "6 X 2 X600 G" NA NA NA NA NA "NESTLE" "NAN OPTIPRO 2 BIB"
3268 2000058 "NESTLE ESPAÑA, SA." "202264" "NAN OPTIPRO 3 BIB 6X(2X600G) ES" "NAN OPTIPRO 3 BIB 6 X 2 X600 G" "NAN OPTIPRO 3 BIB" "6 X 2 X600 G" NA NA NA NA NA "NESTLE" "NAN OPTIPRO 3 BIB"
9527 2000058 "NESTLE ESPAÑA, SA." "201862" "NAN OPTIPRO 3 LIQUIDA 1BRIK 200ML" "NAN OPTIPRO 3 LIQUIDA 1 BRIK 200 ML" "NAN OPTIPRO 3 LIQUIDA 1 BRIK" NA NA NA NA NA " 200 ML" "NESTLE" "NAN OPTIPRO 3 LIQUIDA 1 BRIK"
9528 2000058 "NESTLE ESPAÑA, SA." "168004" "NAN OPTIPRO 4 800 GR" "NAN OPTIPRO 4 800 G" "NAN OPTIPRO 4" NA NA NA NA "800 G" NA "NESTLE" "NAN OPTIPRO 4"
3271 2000058 "NESTLE ESPAÑA, SA." "183880" "NAN SUPREME 1 800G" "NAN SUPREME 1 800 G" "NAN SUPREME 1" NA NA NA NA "800 G" NA "NESTLE" "NAN SUPREME 1"
