"id","code","nationalCode","denomination","presentation","description","ingredients","class","steril","healthIndications","indications","function","howToUse","cautionsWarnings","pao","foodIntolerance","useIndications","lactose","gluten","bio","dietary","vegetarian","heightMeasure","widthMeasure","weight","weightWithContain","images","referenceLink","tags","status","category_id","source"
113,,"496927",TIELLE XTRA 11X11M 3U,"TIELLE XTRA 11X11M 3U, APOSITO ESTERIL",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
117,,"499517",ACTREEN HI-LITE SET TIEMANN 37 CM CH12 30U,"ACTREEN HI-LITE SET TIEMANN 37 CM CH12 30U, SONDA VESICAL BAJA FRICCION CON BOLSA RECOG ORINA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
73,,"416115",DERBY 604 TALLA 9,"DERBY 604 TALLA 9, TOBILLERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
209,,"461756",ALTERNA 60 MM 1 UNID,"ALTERNA 60 MM 1 UNID, SOPORTE CINTURON OSTOMIA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
13002,"8470001662705","166270",ACOFARBABY PASTA AL AGUA 75 ML,ACOFARBABY PASTA AL AGUA 75 ML,"Pasta al agua para bebés, ideal para proteger la piel del área del pañal contra la irritación.",,,false,"","",,,,,false,,false,false,false,false,false,"40","40","106",,{https://www.acofarma.com/catalogo/wp-content/uploads/sites/2/2019/06/1622705-ACOFARBABY-PASTA-AL-AGUA-facing.jpg},{https://www.acofarma.com/catalogo/producto/pasta-al-agua/},{},true,1,discovery
13027,"8470001767097","176709",ACOFAR CALAMINA CREMA TUBO 50 ML,ACOFAR CALAMINA CREMA TUBO 50 ML,"Crema de calamina, ideal para calmar la piel irritada y reducir el picor.",,,false,"","",,,,,false,,false,false,false,false,false,"37","62","64",,{https://www.acofarma.com/catalogo/wp-content/uploads/sites/2/2019/03/1767097_Tubo_calamina_crema-600x600.jpg},{https://www.acofarma.com/catalogo/producto/acofar-calamina-crema/},{},true,1,discovery
4134,"8023628901605","188161",ROSACURE COMBI,ROSACURE COMBI 30 COMPRIMIDOS,"Rosacure Combi es un complemento alimenticio a base de Metilsulfonilmetano(MSM), extracto seco de Cardo Mariano titulado en Silimarina y Zinc que contribuye al mantenimiento de la piel en condiciones normales.",En packaging,,false,"",Complemento alimenticio con zinc que contribuye al mantenimiento de la piel en condiciones normales.,"",Tomar hasta 2 comprimidos al día con un vaso de agua.,"No tome el producto durante el embarazo o la lactancia. No superar la dosis diaria expresamente recomendada. Los complementos alimenticios no deben utilizarse como sustituto de una dieta variada y equilibrada y un estilo de vida saludable. Mantener fuera del alcance de los niños más pequeños. Conservar en un lugar freso y seco, alejado de la luz, de fuentes de calor localizadas, de rayos solares y de la humedad. Pregunte a su médico o a su farmacéutico si necesita más información.",,false,,false,false,false,false,false,"90","30","47",,{https://www.cantabrialabs.es/dam/jcr:6ab1cd0a-9ce3-4475-aa49-6476c78e4c76/Cantabria-Labs-23-10-243712.jpg},{},{},true,2,discovery
328,"8414606564767","170857",ABEDULCE AZUCAR DE ABEDUL 500 G,ABEDULCE AZUCAR DE ABEDUL 500 G,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
271,,"468793",ROSSEM TALLA 2,"ROSSEM TALLA 2, CODERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
11903,"8426594086893","189584",BLEMIL PLUS OPTIMUM 1 800 GRAMOS,BLEMIL PLUS OPTIMUM 1 800 GRAMOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
220,,"497842",BIATAIN SILICONE AG  15X15CM 3U,"BIATAIN SILICONE AG  15X15CM 3U, APOSITO ESTERIL",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
268,,"409458",PILMAN-V,"PILMAN-V, MUÑEQUERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
320,"7290006910271","208648",FEMARELLE UNSTOPPABLE 56 CAPS,FEMARELLE UNSTOPPABLE 56 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
349,,"413559",DERBY 607 TALLA 14,"DERBY 607 TALLA 14, MUSLERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
12649,"3461020002424",,ADAPTASUN LECHE SOLAR CORPORAL SOL FUERTE,ADAPTASUN LECHE SOLAR CORPORAL SOL FUERTE 200ML (INSTITUT ESTHEDERM),"Leche solar hidratante que protege e hidrata la piel para seguir radiante. Favorece un bronceado luminoso, rápido y duradero. Ideal para uso con sol fuerte. ","AQUA/WATER/EAU*, ETHYLHEXYL METHOXYCINNAMATE, DICAPRYLYL CARBONATE, BUTYLOCTYL SALICYLATE, GLYCERIN, HOMOSALATE, TRIBEHENIN PEG-20 ESTERS, CYCLOPENTASILOXANE, BUTYL METHOXYDIBENZOYLMETHANE, DIMETHICONE, PONGAMIA GLABRA SEED OIL, TOCOPHERYL ACETATE, BENZOTRIAZOLYL DODECYL P-CRESOL, VP/EICOSENE COPOLYMER, C20-22 ALKYL PHOSPHATE, CREATINE, GLYCERYL STEARATE, GLYCYRRHETINIC ACID, MANNITOL, METHYLPROPANEDIOL, PEG-100 STEARATE, C20-22 ALCOHOLS, FRAGRANCE (PARFUM), PHENOXYETHANOL, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, TRILINOLEIN, CHLORPHENESIN, ACETYL TYROSINE, ASPARTIC ACID, CERIUM OXIDE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, POLYETHYLENE, XANTHAN GUM, DISODIUM EDTA, SODIUM DEXTRAN SULFATE, SQUALANE, POLYSILICONE-11, SODIUM HYDROXIDE, HYDROLYZED SOY PROTEIN, OLEOYL TYROSINE, BUTYLENE GLYCOL, TRIOLEIN, TRIPALMITIN, HYDROLYZED WHEAT PROTEIN, LINALOOL, HEXYL CINNAMAL, OLEIC ACID, HYDROXYCITRONELLAL, PROPYLENE GLYCOL, POLYSORBATE 60, MEDICAGO SATIVA (ALFALFA) EXTRACT, TRILINOLENIN, LIMONENE, TRISTEARIN, CAPRYLYL GLYCOL, BENZYL BENZOATE, GERANIOL, BHT, COPPER GLUCONATE, CARNOSINE, CITRONELLOL, ARTEMIA EXTRACT, TRIARACHIDIN, DISODIUM ADENOSINE TRIPHOSPHATE, ISOEUGENOL, COUMARIN, TOCOPHEROL, LAMINARIA DIGITATA EXTRACT, POTASSIUM SORBATE, ACETYL HEXAPEPTIDE-1, DEXTRAN. [ES867] ",,false,"","",Aplicar sobre la piel del cuerpo 20 minutos antes de la exposición solar. Renovar la aplicación después de cada baño y cada 2 horas.,Aplicar sobre la piel del cuerpo 20 minutos antes de la exposición solar. Renovar la aplicación después de cada baño y cada 2 horas.,,,false,,false,false,false,false,false,,,,,{https://www.esthederm.es/media/catalog/product/cache/8c584b496a6ba3b56e5a2a84e5c8da1d/1/2/122565-05v450103-jpg_zddsx4hqzfx7fsdr.jpg},{},{},true,1,discovery
13020,"8470001741745","174174",ACOFAR APOSITO ESTERIL ADHESIVO 10X8 CM,ACOFAR APÓSITO ESTÉRIL ADHESIVO 10X8 CM,"Apósito estéril con adhesivo para cubrir heridas, de tamaño 10x8 cm.",,,false,,"","",,,,false,,false,false,false,false,false,"30","115","48",,{https://www.acofarma.com/catalogo/wp-content/uploads/sites/2/2019/03/1741721%EF%BF%BDACOFAR-APOSITO-ESTERIL-ADHESIVO-72x5CM-10UD-600x600.jpg},{https://www.acofarma.com/catalogo/producto/acofar-aposito-esteril-adhesivo/},{},true,6,discovery
11904,"8426594038755","168970",BLEMIL PLUS 1 FORTE 1200 GR NUTRIEXPERT,BLEMIL PLUS 1 FORTE 1200 GR NUTRIEXPERT,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
242,,"454066",LINDOR 80U,"LINDOR 80U, ABSORBENTE INC ORINA DIA RECT",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
229,,"430280",HOMS 5X7,"HOMS 5X7, VENDA DE GASA HIDROFILA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
11905,"100015","100015",DPSLAB PROSIMBIOTIC PROBIÓTICO,DPSLAB PROSIMBIOTICO PROBIÓTICO 30 CÁPSULAS,,"INGREDIENTES POR CÁPSULA: Megaflora 9 (Lactobacillus
lactis, Lactobacillus paracasei, Lactobacilus plantarum,
Lactobacillus acidophilus, Lactobacilus salivarius, Bifidobacterium
lactis, Enterococcus faecium) 200 mg, inulina 75 mg,
fructo-oligosac ridos 75 mg, extracto nebulizado estandarizado
de aloe (Aloe vera (L.) Burm. f.) 75 mg, agente de carga
(celulosa microcristalina), antiaglomerante (estearato de
magnesio y dióxido de silicio), cápsula vegetal.",,false,"",Función intestinal,"",MODO DE EMPLEO: tomar 1 cápsula en la comida.,"ADVERTENCIAS: Conservar en lugar seco y fresco. No sobrepasar la
dosis diaria recomendada. Los complementos alimenticios no deben
ser sustitutivos de una dieta variada y equilibrada y de un estilo de
vida saludable. Mantener fuera del alcance de los niños más
pequeños. No utilizar de manera prolongada sin la supervisión de un
especialista. Un consumo excesivo puede causar malestar intestinal.
Evitar el consumo con medicamentos y otros complementos
alimenticios a base de fibra.",Ver caducidad en el envase,false,"1 cápsula al día",false,false,false,false,true,"10,7 CM","7,5 CM","0,014","3,42 kg",{https://resources-test.rempe.es/nomenclator/products/dpslab/bote.png},{https://rempe.es/},{},true,2,""
11906,"8426594086923","189586",BLEMIL PLUS OPTIMUM 2 800 GRAMOS,BLEMIL PLUS OPTIMUM 2 800 GRAMOS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
13072,"8470001921598","192159","ACOFAR ALMOHADILLA TERMICA 33X40,5 CM","ACOFAR ALMOHADILLA TÉRMICA 33X40,5 CM","Almohadilla térmica para aliviar dolores musculares, de tamaño 33x40,5 cm, ideal para el hogar.",,,false,,"","",,,,false,,false,false,false,false,false,"80","145","100",,{https://www.acofarma.com/catalogo/wp-content/uploads/sites/2/2019/03/1921598_Acofar-almohadilla-termica-600x600.jpg},{https://www.acofarma.com/catalogo/producto/acofar-almohadilla-electrica/},{},true,6,discovery
223,,"421057",ACOFAR TALLA 5,"ACOFAR TALLA 5, TOBILLERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
269,,"425462","80% EGO 50 G","80% EGO 50 G, ALGODON ZIG-ZAG MEZCLA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
280,"8470002027299","202729",TRIPTOMAX BALANCE 15 COMP,TRIPTOMAX BALANCE 15 COMP,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
273,,"472431",CIRCUVEN T-2,"CIRCUVEN T-2, MEDIA CORTA (A-D) COMP. FUERTE",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
230,,"430298",HOMS 5X10,"HOMS 5X10, VENDA DE GASA HIDROFILA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
232,,"442004",LISUBEL TALLA 4,"LISUBEL TALLA 4, RODILLERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
253,,"468777",ROSSEM TALLA 6,"ROSSEM TALLA 6, MUSLERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
257,,"467225",STIL TALLA PEQUEÑA,"STIL TALLA PEQUEÑA, CODERA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,muface
11907,"100003","100003",SOPA DPSLAB,SOPA DPSLAB: SOPA DE VERDURAS,"DpsLab Sopa es un sustitutivo de una comida principal que te aportará los nutrientes que necesitas junto con una dieta baja en calorías (201 calorías por ración). Sin gluten, apto para intolerantes al gluten.","Proteínas de leche, leche desnatada en polvo, aceites vegetales (nabina, girasol [contiene proteínas de leche]),hortalizas deshidratadas (7,2%) (patata, tomate, zanahoria, cebolla, puerro), fibras (goma de acacia, fructo-oligosacáridos, inulina), minerales (citrato potásico, citrato de magnesio, fosfato potásico, sulfato de manganeso, yoduro potásico, sulfato ferroso, sulfato de zinc, gluconato cúprico, fluoruro sódico, selenito sódico, cloruro de cromo, molibdato sódico, cloruro sódico, carbonato cálcico), aromas, maltodextrinas, aceite de pescado [contiene proteínas de leche y lecitina de soja], perejil, pimentón, vitaminas (nicotinamida, acetato de DL-α-tocoferilo, D-pantotenato cálcico, L-ascorbato sódico, clorhidrato de piridoxina, clorhidrato de tiamina, riboflavina, acetato de retinilo, ácido pteroilmonoglutámico, filoquinona, D-biotina, colecalciferol, cianocobalamina), colorante (curcumina), potenciador del sabor (glutamato de monosodio).",,false,"","Personas que quieren perder peso de forma segura y eficaz para mejorar su salud.
Que deben someterse a algún tipo de cirugía (bariátrica, traumatológica, etc.) y necesitan perder peso para poder operarse.
Que tienen diabetes tipo II y deben bajar de peso para mejorar su control glucémico.
Se preocupan por su colesterol, presión arterial, etc. asociados al sobrepeso u obesidad.
Han logrado perder peso y buscan mantenerlo.","","Recomendaciones de uso
DIETA MIXTA HIPOCALÓRICA: Combinando DpsLab con alimentos habituales. Sustituir al día 1, 2 o 3 comidas principales por 1 sobre de DpsLab en cada una de ellas (1 sobre= 1 comida) dependiendo del PLAN DpsLab que estés siguiendo. Descubre qué plan DpsLab se adapta mejor a tus necesidades.
Modo de preparación:
Verter el contenido de un sobre en 200 ml de agua fría o caliente (máx. 60°C).
Mezclar con un tenedor o con la coctelera hasta conseguir su total disolución.
Consumir recién preparado.
Tire el sobrante del producto que no consuma si este ha sido preparado con agua caliente.
","Recuerda mantener una adecuada ingesta de líquidos. Te recomendamos beber 2 litros al día.
Se recomienda utilizar dbslab bajo la supervisión de un médico, especialmente cuando se sigue un plan durante más de 21 días.
Adecuado únicamente para adultos, excepto indicación contraria por parte de un profesional de la salud.",,true,"
DIETA MIXTA HIPOCALÓRICA: Combinando DpsLab con alimentos habituales. Sustituir al día 1, 2 o 3 comidas principales por 1 sobre de DpsLab en cada una de ellas (1 sobre= 1 comida) dependiendo del PLAN DpsLab que estés siguiendo. Descubre qué plan DpsLab se adapta mejor a tus necesidades.
Modo de preparación:
Verter el contenido de un sobre en 200 ml de agua fría o caliente (máx. 60°C).
Mezclar con un tenedor o con la coctelera hasta conseguir su total disolución.
Consumir recién preparado.
Tire el sobrante del producto que no consuma si este ha sido preparado con agua caliente.",true,false,true,true,true,,,,,{https://resources-test.rempe.es/nomenclator/products/dpslab/botella.png},{https://rempe.es/},{},true,5,""
4440,"33984504974","109715",SOLGAR 7 30 CAPS VEGE,SOLGAR 7 30 CAPS VEGE,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
13043,"8470001800251","180025",ACOFAR VIVERA CARAMELO REGALIZ SAZ BOLSA,ACOFAR VIVERA CARAMELO REGALIZ SIN AZÚCAR BOLSA,"Caramelos de regaliz sin azúcar, adecuados para disfrutar de un sabor intenso sin azúcar.",,,false,"",,"",,,,false,,false,false,false,false,false,"15","120","72",,{https://www.acofarma.com/catalogo/wp-content/uploads/sites/2/2019/03/1800251_F-Bolsa-Regaliz-600x600.jpg},{https://www.acofarma.com/catalogo/producto/acofarsweet-caramelos-regaliz/},{},true,2,discovery
4356,"8424657105208","151516",SIKENDIET BARRITA CHOCOLATE 5 UD,SIKENDIET BARRITA CHOCOLATE 5 UD,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4353,"8424657109343","192938",SIKEN SUSTI NATILLA BROWNIE 6 UNIDADES,SIKEN SUSTI NATILLA BROWNIE 6 UNIDADES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4434,"76280823608","102716",SOLARAY UBIQUINOL COQ10 100MG 30 CAPS,SOLARAY UBIQUINOL COQ10 100MG 30 CAPS,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4437,"76280043273","102706",SOLARAY VITAMINA B2 100MG 100 CAPS VEGET,SOLARAY VITAMINA B2 100MG 100 CAPS VEGET,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4446,"8424252111420","184274","SOMNIO FLASH 1,8 MG 60 COMP BUCODISPERSA","SOMNIO FLASH 1,8 MG 60 COMP BUCODISPERSA",,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4454,"8422947080198","102556",SORIA ACEITE ESENCIAL LAVANDA PURO 15ML,SORIA ACEITE ESENCIAL LAVANDA PURO 15ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4457,"8422947080280","102559",SORIA ACEITE ESENCIAL ROMERO PURO 15 ML,SORIA ACEITE ESENCIAL ROMERO PURO 15 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4459,"8422947100599","001720",SORIA CIRCUVEN 19C LIP PROL 690MG 30 COM,SORIA CIRCUVEN 19C LIP PROL 690MG 30 COM,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,
4460,"8422947152079","148075",SORIA COMPOSOR 07 DIURIN COMPLEX 50 ML,SORIA COMPOSOR 07 DIURIN COMPLEX 50 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
4463,"8422947150136","226328",SORIA COMPOSOR 13 OXIUR COMPLEX 50 ML,SORIA COMPOSOR 13 OXIUR COMPLEX 50 ML,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,10,herboristeria
308,"08470002084261","208426",REFORVIT VITAMINA C PLUS,REFORVIT VITAMINA C PLUS - 30 COMPRIMIDOS EFERVESCENTES,,,,false,"",,"",,,,false,,false,false,false,false,false,,,,,{},{},{},true,2,""
11908,"100019","100019",DPSLAB CONTROL LÁCTEO SABOR CHOCOLATE,DPSLAB CONTROL LÁCTEO SABOR CHOCOLATE BOTE DE 1140 G,,"28,5 g Proteína
1 g HMB
6 g MCT
10 Vitaminas (15% VRN*)
13 Minerales (15% VRN*)
6,8 g Fibra
200 mg Probióticos
80 mg Omega 3 (DHA)
160 mg Omega 6 (CLA)
*Valores de 5 cacitos + 200 mg leche entera",,false,"","Sistema articular, músculos, proteínas y energía.","","Modo de empleo: verter el contenido de 5 cacitos rasos en 200 ml de leche entera, desnatada o agua y remover hasta disolver.
DOSIS DIARIA RECOMENDADA: 5 cacitos
",No consumir más de 3 dosis al día debido a la cantidad de hidroximetilbutirato (HMB). No superar la dosis diaria recomendada. Mantener fuera del alcance de los niños. Consulte con su médico o farmacéutico.,Ver caducidad en el envase,false,"Modo de empleo: verter el contenido de 5 cacitos rasos en 200 ml de leche entera, desnatada o agua y remover hasta disolver.
DOSIS DIARIA RECOMENDADA: 5 cacitos
",false,false,false,false,true,"21 CM","12,5 CM","1,260 kg","10,64 kg",{https://resources-test.rempe.es/nomenclator/products/dpslab/bote.png},{https://rempe.es/},{},true,2,""
11909,"100004","100004",DPSLAB BATIDO - CHOCOLATE,DPSLAB BATIDO - CHOCOLATE - 12 SOBRES DE 55 G,"La gama de batidos DpsLab son sustitutivos de una comida principal que, junto con una dieta baja en calorías, ayudan a perder peso o a mantenerlo después de haberlo perdido.
La gama de batidos incluye: Batidos DpsLab sabor chocolate, vainilla, fresa, capuccino, plátano y caramelo; y batidos DpsLab Protein Plus sabor chocolate y vainilla con un 40% más de proteínas respecto a la gama de batidos DpsLab. Sin gluten, apto para personas intolerantes al gluten.","Leche desnatada en polvo, proteínas de leche, maltodextrinas, aceites vegetales (nabina, girasol [contiene proteínas de leche]), fibras (goma de acacia, fructo-oligosacáridos, inulina), minerales (citrato potásico, citrato de magnesio, fosfato potásico, cloruro sódico, carbonato cálcico, sulfato ferroso, sulfato de zinc, gluconato cúprico, sulfato de manganeso, fluoruro sódico, selenito sódico, cloruro de cromo, molibdato sódico, yoduro potásico),  cacao magro (4%), aceite de pescado (contiene proteínas de leche y lecitina de soja), aromas, vitaminas (nicotinamida, acetato de DL-α-tocoferilo, D-pantotenato cálcico, L-ascorbato sódico, clorhidrato de piridoxina, clorhidrato de tiamina, riboflavina, acetato de retinilo, ácido pteroilmonoglutámico, filoquinona, D-biotina, colecalciferol, cianocobalamina), edulcorantes (aspartamo*, acesulfamo K)",,false,"","Personas que quieren perder peso de forma segura y eficaz para mejorar su salud.
Que deben someterse a algún tipo de cirugía (bariátrica, traumatológica, etc.) y necesitan perder peso para poder operarse.
Que tienen diabetes tipo II y deben bajar de peso para mejorar su control glucémico.
Se preocupan por su colesterol, presión arterial, etc. asociados al sobrepeso u obesidad.
Han logrado perder peso y buscan mantenerlo.","","
DIETA MIXTA HIPOCALÓRICA: Combinando DpsLab con alimentos habituales. Sustituir al día 1, 2 o 3 comidas principales por 1 sobre de DpsLab en cada una de ellas (1 sobre= 1 comida) dependiendo del PLAN DpsLab que estés siguiendo. Descubre qué plan DpsLab se adapta mejor a tus necesidades.
Modo de preparación:
Verter el contenido de un sobre en 200 ml de agua fría o caliente (máx. 60°C).
Mezclar con un tenedor o con la coctelera hasta conseguir su total disolución.
Consumir recién preparado.
Tire el sobrante del producto que no consuma si este ha sido preparado con agua caliente.
","Recuerda mantener una adecuada ingesta de líquidos. Te recomendamos beber 2 litros al día.
Se recomienda utilizar dbslab bajo la supervisión de un médico, especialmente cuando se sigue un plan durante más de 21 días.
Adecuado únicamente para adultos, excepto indicación contraria por parte de un profesional de la salud.",,true,"
DIETA MIXTA HIPOCALÓRICA: Combinando DpsLab con alimentos habituales. Sustituir al día 1, 2 o 3 comidas principales por 1 sobre de DpsLab en cada una de ellas (1 sobre= 1 comida) dependiendo del PLAN DpsLab que estés siguiendo. Descubre qué plan DpsLab se adapta mejor a tus necesidades.
Modo de preparación:
Verter el contenido de un sobre en 200 ml de agua fría o caliente (máx. 60°C).
Mezclar con un tenedor o con la coctelera hasta conseguir su total disolución.
Consumir recién preparado.
Tire el sobrante del producto que no consuma si este ha sido preparado con agua caliente.",true,false,true,true,true,,,,,{https://resources-test.rempe.es/nomenclator/products/dpslab/botella.png},{https://rempe.es/},{},true,5,""
